"age","juv_fel_count","decile_score","juv_misd_count","juv_other_count","v_decile_score","priors_count","sex","two_year_recid","race","c_jail_in","c_jail_out","c_offense_date","screening_date","in_custody","out_custody"
"28","0","4","0","0","3","1","Male","1","Caucasian","0.842374180362769","0.844928893809078","0.842374180362769","0.842459337477646","0.846035936302478","0.847909392829771"
"21","0","9","0","0","10","0","Male","1","African-American","0.785915013199353","0.786085327429107","0.785915013199353","0.78600017031423","0.785915013199353","0.786085327429107"
"45","0","3","0","0","1","4","Male","1","African-American","0.79630418121434","0.79630418121434","0.773482074427318","0.786596270118368","0.829770927360981","0.829856084475858"
"24","0","6","0","0","4","2","Female","1","African-American","0.814357489568253","0.819296602231116","0.814357489568253","0.81444264668313","0.855318061824065","0.865281444264668"
"60","0","4","0","0","1","15","Male","1","African-American","0.790428340287831","0.793664310653155","0.790428340287831","0.793664310653155","0.816912203014562","0.819296602231116"
"21","0","4","0","0","6","0","Male","1","Other","0.812398875926084","0.812398875926084","0.812313718811207","0.812654347270715","0.853444605296773","0.85352976241165"
"24","0","5","0","0","4","0","Female","0","African-American","0.79102444009197","0.79102444009197","0.790939282977093","0.79102444009197","0.79102444009197","0.79102444009197"
"23","0","5","1","0","7","3","Male","1","African-American","0.800902665417696","0.801413608106957","0.800902665417696","0.800987822532573","0.800902665417696","0.801413608106957"
"27","0","4","0","0","3","0","Male","0","Caucasian","0.790939282977093","0.791961168355616","0.790939282977093","0.790939282977093","0.804819892702035","0.804905049816912"
"24","0","4","0","0","4","0","Male","0","Caucasian","0.793153367963893","0.79323852507877","0.793153367963893","0.793323682193647","0.793153367963893","0.79323852507877"
"31","0","6","1","0","8","6","Male","1","African-American","0.83062249850975","0.834795197138721","0.803542535978881","0.828323256408073","0.83062249850975","0.834795197138721"
"22","0","4","0","0","6","0","Male","1","African-American","0.809333219790514","0.809759005364898","0.809248062675637","0.809759005364898","0.831218598313889","0.834028783104828"
"54","0","1","0","0","1","0","Male","0","Caucasian","0.808907434216129","0.808907434216129","0.808822277101252","0.808907434216129","0.808907434216129","0.808907434216129"
"37","0","2","0","0","1","5","Female","1","Caucasian","0.814953589372392","0.817763774163331","0.814868432257515","0.818019245507962","0.82338414374521","0.825598228732011"
"53","0","5","0","0","1","0","Female","0","African-American","0.812739504385591","0.812824661500468","0.812739504385591","0.812824661500468","0.812739504385591","0.812824661500468"
"26","0","4","0","0","4","9","Male","1","African-American","0.784637656476199","0.784807970705952","0.784637656476199","0.784722813591076","0.790513497402708","0.790598654517585"
"48","0","4","0","0","2","7","Male","1","African-American","0.794601038916801","0.794941667376309","0.794601038916801","0.794686196031678","0.794601038916801","0.794941667376309"
"63","0","9","0","0","5","22","Male","1","African-American","0.809333219790514","0.810099633824406","0.773396917312441","0.786170484543984","0.809333219790514","0.810099633824406"
"56","0","1","0","0","1","2","Female","1","African-American","0.809503534020267","0.809588691135144","0.809503534020267","0.809588691135144","0.809503534020267","0.809588691135144"
"25","0","7","0","0","4","6","Male","1","African-American","0.802776121944988","0.802776121944988","0.802776121944988","0.802776121944988","0.804649578472281","0.805501149621051"
"49","0","1","0","0","1","0","Female","0","Caucasian","0.789236140679554","0.789236140679554","0.789150983564677","0.789236140679554","0.789236140679554","0.789236140679554"
"34","0","2","0","0","1","0","Male","1","Caucasian","0.807033977688836","0.809588691135144","0.807033977688836","0.807119134803713","0.862300945243975","0.862556416588606"
"21","0","6","0","0","9","0","Male","1","African-American","0.827216213914673","0.82730137102955","0.827216213914673","0.82730137102955","0.87473388401601","1"
"23","0","6","0","0","5","0","Male","1","Caucasian","0.83147406965852","0.831644383888274","0.83147406965852","0.831729541003151","0.846887507451248","0.848164864174402"
"34","0","2","0","0","1","0","Female","0","Other","0.803457378864004","0.804564421357404","0.785318913395214","0.785404070510091","0.803457378864004","0.804564421357404"
"25","0","10","0","0","5","5","Male","1","Caucasian","0.819041130886486","0.822021629907179","0.819041130886486","0.819126288001363","0.819041130886486","0.822021629907179"
"42","0","5","0","0","4","1","Female","0","African-American","0.820659116069148","0.820744273184025","0.820659116069148","0.820744273184025","0.820659116069148","0.820744273184025"
"51","0","5","0","0","1","1","Male","0","African-American","0.792472111044878","0.792472111044878","0.792472111044878","0.792472111044878","0.792472111044878","0.792472111044878"
"31","0","2","1","0","2","5","Male","0","Other","0.792557268159755","0.792642425274632","0.792557268159755","0.792557268159755","0.792557268159755","0.792642425274632"
"43","0","7","0","0","3","6","Female","0","African-American","0.783871242442306","0.783871242442306","0.783786085327429","0.783871242442306","0.783871242442306","0.783871242442306"
"34","0","1","0","0","2","0","Male","0","African-American","0.819552073575747","0.819637230690624","0.819552073575747","0.819807544920378","0.819552073575747","0.819637230690624"
"27","0","5","0","0","2","2","Female","1","Caucasian","0.841352294984246","0.841352294984246","0.841267137869369","0.841352294984246","0.858213403729882","0.858894660648897"
"51","0","1","0","0","1","0","Male","0","African-American","0.813420761304607","0.813931703993869","0.813420761304607","0.813505918419484","0.813420761304607","0.813931703993869"
"26","0","4","0","0","3","1","Male","0","Caucasian","0.805415992506174","0.805501149621051","0.805415992506174","0.805501149621051","0.805415992506174","0.805501149621051"
"47","0","6","0","0","1","5","Male","0","African-American","0.814272332453376","0.81444264668313","0.814272332453376","0.814357489568253","0.814272332453376","0.81444264668313"
"22","0","4","0","1","5","0","Male","0","Caucasian","0.789661926253938","0.789747083368815","0.789661926253938","0.789747083368815","0.789661926253938","0.789747083368815"
"36","0","2","0","0","1","0","Female","0","Caucasian","0.786766584348122","0.786851741462999","0.786766584348122","0.786766584348122","0.786766584348122","0.786851741462999"
"36","0","3","0","0","1","1","Female","0","Hispanic","0.813420761304607","0.813505918419484","0.813420761304607","0.813420761304607","0.813420761304607","0.813505918419484"
"41","0","3","0","0","1","4","Male","1","Caucasian","0.811802776121945","0.811887933236822","0.811802776121945","0.812058247466576","0.823980243549349","0.831899855232905"
"21","0","4","0","0","6","2","Male","0","African-American","0.798092480626756","0.800987822532573","0.798092480626756","0.800987822532573","0.798092480626756","0.800987822532573"
"25","0","6","3","1","7","6","Male","0","African-American","0.78710721280763","0.787192369922507","0.78710721280763","0.787192369922507","0.78710721280763","0.787192369922507"
"27","0","4","0","0","3","1","Male","1","Hispanic","0.868517414629992","0.868772885974623","0.75168185301882","0.844332794004939","0.868517414629992","0.868772885974623"
"31","0","3","0","0","1","2","Female","1","Hispanic","0.817082517244316","0.817167674359193","0.817082517244316","0.817167674359193","0.845865622072724","0.845865622072724"
"24","0","8","0","1","9","7","Male","1","African-American","0.784126713786937","0.792386953930001","0.784126713786937","0.792386953930001","0.856936047006727","0.861704845439836"
"33","0","1","0","0","1","0","Male","0","Caucasian","0.820233330494763","0.82031848760964","0.820233330494763","0.820403644724517","0.820233330494763","0.82031848760964"
"44","0","2","0","0","1","3","Female","1","Caucasian","0.842714808822277","0.843651537085924","0.8426296517074","0.842714808822277","0.842714808822277","0.843651537085924"
"46","0","2","0","0","1","0","Male","1","Caucasian","0.783615771097675","0.783700928212552","0.783615771097675","0.783700928212552","0.783615771097675","0.783700928212552"
"28","0","2","0","0","2","1","Female","0","African-American","0.786596270118368","0.786681427233245","0.786596270118368","0.786681427233245","0.786596270118368","0.786681427233245"
"66","0","2","0","0","1","5","Male","1","African-American","0.786681427233245","0.786766584348122","0.786681427233245","0.786766584348122","0.813846546878992","0.814102018223623"
"20","0","3","0","0","6","0","Male","0","Caucasian","0.813080132845099","0.813080132845099","0.813080132845099","0.813080132845099","0.813080132845099","0.813080132845099"
"27","0","3","0","0","3","2","Male","0","African-American","0.817763774163331","0.817848931278208","0.817763774163331","0.817848931278208","0.817763774163331","0.817848931278208"
"24","0","4","0","0","4","0","Female","0","Other","0.819381759345993","0.81946691646087","0.819381759345993","0.81946691646087","0.819381759345993","0.81946691646087"
"25","0","3","0","0","4","3","Male","1","African-American","0.81137699054756","0.811887933236822","0.81137699054756","0.811462147662437","0.833858468875075","0.837435067699906"
"31","0","9","0","0","2","8","Male","0","Caucasian","0.785233756280337","0.787618155496892","0.785233756280337","0.787873626841523","0.785233756280337","0.787618155496892"
"41","0","4","0","0","2","7","Female","1","African-American","0.791876011240739","0.791961168355616","0.791876011240739","0.791876011240739","0.793579153538278","0.797496380822618"
"26","0","2","0","0","3","0","Male","0","African-American","0.787703312611769","0.787788469726646","0.787703312611769","0.787788469726646","0.787703312611769","0.787788469726646"
"25","0","5","0","0","4","2","Male","1","African-American","0.832666269266797","0.832751426381674","0.832666269266797","0.834965511368475","0.879247211104488","0.879332368219365"
"55","0","1","0","0","1","0","Male","0","Hispanic","0.820573958954271","0.820659116069148","0.820573958954271","0.820659116069148","0.820573958954271","0.820659116069148"
"22","0","9","0","0","10","2","Male","1","African-American","0.78404155667206","0.784552499361322","0.783956399557183","0.78404155667206","0.786596270118368","0.789491612024185"
"29","0","2","0","0","2","2","Female","1","Other","0.806778506344205","0.806778506344205","0.806693349229328","0.806778506344205","0.868432257515115","0.868432257515115"
"25","0","9","0","0","9","7","Male","1","African-American","0.811036362088052","0.811036362088052","0.810951204973176","0.811036362088052","0.811717619007068","0.815464532061654"
"50","0","6","0","0","3","18","Male","1","Caucasian","0.833177211956059","0.835987396746998","0.769479690028102","0.818615345312101","0.833177211956059","0.835987396746998"
"50","0","1","0","0","1","5","Male","1","Hispanic","0.83036702716512","0.830707655624627","0.83036702716512","0.830452184279997","0.841181980754492","0.841267137869369"
"20","0","6","0","0","6","0","Female","1","Caucasian","0.831899855232905","0.831985012347782","0.831899855232905","0.831985012347782","0.863493144852252","0.863578301967129"
"25","0","8","0","0","7","5","Male","1","African-American","0.78600017031423","0.786085327429107","0.78600017031423","0.786085327429107","0.78600017031423","0.786085327429107"
"48","0","1","0","0","1","1","Female","0","African-American","0.807630077492975","0.807715234607851","0","0.807715234607851","0.807630077492975","0.807715234607851"
"21","0","9","0","0","10","1","Male","0","African-American","0.786425955888615","0.786596270118368","0.786425955888615","0.786511113003491","0.789406454909308","0.791194754321724"
"31","0","1","0","0","2","2","Male","1","Caucasian","0.822362258366687","0.825257600272503","0.82227710125181","0.822362258366687","0.822362258366687","0.825257600272503"
"35","0","2","0","0","2","0","Male","0","Caucasian","0.801498765221834","0.801498765221834","0.801498765221834","0.801583922336711","0.801498765221834","0.801498765221834"
"25","0","7","0","0","8","6","Male","1","Hispanic","0.786085327429107","0.789491612024185","0.786085327429107","0.786170484543984","0.786085327429107","0.789491612024185"
"34","0","3","0","0","2","2","Male","1","African-American","0.83147406965852","0.831559226773397","0.83147406965852","0.831559226773397","0.862811887933237","0.862897045048114"
"32","0","7","0","0","4","0","Male","0","African-American","0.813846546878992","0.815975474750915","0.813846546878992","0.813931703993869","0.813846546878992","0.815975474750915"
"33","0","2","0","0","4","1","Male","0","Hispanic","0.807715234607851","0.811717619007068","0.807715234607851","0.815379374946777","0.807715234607851","0.811717619007068"
"31","0","3","0","0","1","1","Female","1","African-American","0.826875585455165","0.829770927360981","0.826790428340288","0.826875585455165","0.833688154645321","0.864259558886145"
"26","0","8","0","0","5","13","Male","0","African-American","0.79630418121434","0.797240909477987","0.783275142638167","0.793664310653155","0.79630418121434","0.797240909477987"
"44","0","1","0","0","1","0","Female","0","Hispanic","0.816571574555054","0.816656731669931","0.816571574555054","0.816656731669931","0.816571574555054","0.816656731669931"
"31","0","7","0","0","7","11","Male","1","African-American","0.811121519202929","0.811206676317806","0.811036362088052","0.811121519202929","0.833688154645321","0.833688154645321"
"28","0","2","0","0","3","3","Male","1","African-American","0.822362258366687","0.823043515285702","0.822362258366687","0.822447415481564","0.822362258366687","0.823043515285702"
"47","0","1","0","0","1","1","Female","0","Hispanic","0.791961168355616","0.79213148258537","0.791961168355616","0.79715575236311","0.791961168355616","0.79213148258537"
"24","0","9","0","2","9","0","Male","1","African-American","0.811547304777314","0.812143404581453","0.811547304777314","0.811632461892191","0.811547304777314","0.812143404581453"
"49","0","1","0","0","1","0","Male","0","Caucasian","0.808396491526867","0.808481648641744","0.808396491526867","0.808481648641744","0.808396491526867","0.808481648641744"
"40","0","2","0","0","2","0","Female","0","Caucasian","0.809588691135144","0.809588691135144","0.809588691135144","0.809588691135144","0.809588691135144","0.809588691135144"
"22","0","6","0","0","5","4","Male","0","African-American","0.8141871753385","0.814272332453376","0.8141871753385","0.815209060717023","0.8141871753385","0.814272332453376"
"51","0","1","0","0","1","1","Female","0","Caucasian","0.809844162479775","0.810014476709529","0.809844162479775","0.818189559737716","0.809844162479775","0.810014476709529"
"24","0","6","0","0","5","2","Male","1","African-American","0.820403644724517","0.820488801839394","0.820403644724517","0.820488801839394","0.83539129694286","0.835476454057737"
"49","0","1","0","0","1","1","Male","0","Caucasian","0.805926935195436","0.806012092310313","0.805926935195436","0.808141020182236","0.805926935195436","0.806012092310313"
"33","0","7","0","0","4","0","Male","1","Caucasian","0.81835987396747","0.820403644724517","0.81835987396747","0.818445031082347","0.81835987396747","0.820403644724517"
"34","0","3","0","0","1","6","Male","1","African-American","0.82031848760964","0.83147406965852","0.807630077492975","0.814016861108746","0.82031848760964","0.83147406965852"
"30","0","8","0","1","4","8","Male","1","African-American","0.797922166397002","0.800732351187942","0.797922166397002","0.801498765221834","0.808141020182236","0.811121519202929"
"44","0","7","0","0","2","0","Male","1","Caucasian","0.842544494592523","0.844332794004939","0.842544494592523","0.8426296517074","0.842544494592523","0.844332794004939"
"41","0","6","0","3","3","12","Male","1","African-American","0.829004513327088","0.829004513327088","0.829004513327088","0.829004513327088","0.843225751511539","0.843310908626416"
"46","0","1","0","0","1","0","Male","0","Caucasian","0.81444264668313","0.814527803798007","0.81444264668313","0.814527803798007","0.81444264668313","0.814527803798007"
"44","0","3","0","0","1","1","Female","0","Caucasian","0.808566805756621","0.811206676317806","0.808566805756621","0.811206676317806","0.808566805756621","0.811206676317806"
"32","0","9","0","0","6","0","Male","0","African-American","0.820403644724517","0.820403644724517","0.82031848760964","0.820403644724517","0.820999744528655","0.821084901643532"
"36","0","9","0","0","3","1","Male","0","African-American","0.788554883760538","0.788640040875415","0.788554883760538","0.788640040875415","0.788554883760538","0.788640040875415"
"30","0","8","0","0","6","1","Male","0","African-American","0.815464532061654","0.815549689176531","0.815464532061654","0.815549689176531","0.815464532061654","0.815549689176531"
"28","0","2","0","0","3","0","Male","0","African-American","0.784893127820829","0.785318913395214","0.784893127820829","0.784978284935706","0.784893127820829","0.785318913395214"
"31","0","4","0","0","3","3","Male","1","Caucasian","0.78318998552329","0.783275142638167","0.78318998552329","0.783275142638167","0.789406454909308","0.789406454909308"
"29","1","10","0","0","9","8","Male","1","African-American","0.819381759345993","0.819977859150132","0.819381759345993","0.81946691646087","0.819381759345993","0.819977859150132"
"21","0","5","0","0","6","1","Male","0","African-American","0.809077748445883","0.810440262283914","0.809077748445883","0.80916290556076","0.809077748445883","0.810440262283914"
"23","1","8","0","0","6","5","Male","1","African-American","0.804905049816912","0.804990206931789","0.802776121944988","0.802861279059865","0.804905049816912","0.804990206931789"
"27","0","1","0","0","2","0","Male","0","Other","0.806948820573959","0.807033977688836","0.806948820573959","0.807033977688836","0.806948820573959","0.807033977688836"
"25","0","9","0","0","7","4","Male","0","Caucasian","0.798347951971387","0.798433109086264","0.798347951971387","0.800902665417696","0.798347951971387","0.798433109086264"
"49","0","10","0","0","5","25","Female","1","African-American","0.842118709018138","0.842970280166908","0.842118709018138","0.842203866133015","0.861108745635698","0.863493144852252"
"35","0","5","0","0","3","2","Male","0","Other","0.806608192114451","0.806693349229328","0.806608192114451","0.806693349229328","0.806608192114451","0.806693349229328"
"35","0","2","0","0","2","0","Male","1","Hispanic","0.789150983564677","0.796559652558971","0.789150983564677","0.789236140679554","0.831133441199012","0.831303755428766"
"25","0","8","0","0","3","1","Female","1","African-American","0.831133441199012","0.831218598313889","0.831133441199012","0.831218598313889","0.846717193221494","0.847313293025632"
"35","0","6","0","0","5","9","Male","0","African-American","0.81026994805416","0.810355105169037","0.81026994805416","0.810355105169037","0.81026994805416","0.810355105169037"
"32","0","9","0","0","7","0","Male","0","African-American","0.801669079451588","0.801754236566465","0.801669079451588","0.801754236566465","0.801669079451588","0.801754236566465"
"23","0","4","0","0","5","0","Female","0","African-American","0.804990206931789","0.805075364046666","0.804990206931789","0.805075364046666","0.804990206931789","0.805075364046666"
"23","1","10","1","2","10","4","Male","0","African-American","0.785744698969599","0.788384569530784","0.785744698969599","0.785829856084476","0.849442220897556","0.869198671549008"
"26","0","8","0","0","4","0","Female","0","African-American","0.785404070510091","0.785489227624968","0.785404070510091","0.785489227624968","0.785404070510091","0.785489227624968"
"31","0","8","0","0","5","9","Male","1","African-American","0.841011666524738","0.841011666524738","0.841011666524738","0.841011666524738","0.842459337477646","0.846887507451248"
"22","0","4","0","0","7","0","Male","1","African-American","0.78821425530103","0.788299412415907","0.78821425530103","0.788299412415907","0.78821425530103","0.788299412415907"
"20","0","8","0","0","9","0","Female","1","Caucasian","0.839989781146215","0.841607766328877","0.839989781146215","0.840074938261092","0.846291407647109","0.849101592438048"
"24","0","3","0","0","4","1","Male","0","African-American","0.783104828408414","0.78318998552329","0.783104828408414","0.78318998552329","0.783104828408414","0.78318998552329"
"37","0","7","0","0","2","0","Male","0","African-American","0.787873626841523","0.7879587839564","0.787873626841523","0.7879587839564","0.787873626841523","0.7879587839564"
"29","0","5","0","0","3","0","Male","0","African-American","0.789406454909308","0.789491612024185","0.789406454909308","0.789491612024185","0.789406454909308","0.789491612024185"
"34","0","2","0","0","1","0","Male","0","Other","0.80022140849868","0.800391722728434","0.80022140849868","0.800391722728434","0.80022140849868","0.800391722728434"
"29","0","7","0","1","4","9","Male","1","African-American","0.791535382781231","0.791620539896108","0.791535382781231","0.791620539896108","0.866388486758069","1"
"49","0","1","0","0","1","3","Male","0","Caucasian","0.820829430298901","0.820914587413778","0.820829430298901","0.820914587413778","0.820829430298901","0.820914587413778"
"59","0","1","0","0","1","0","Male","0","Caucasian","0.819296602231116","0.819381759345993","0.819296602231116","0.819381759345993","0.819296602231116","0.819381759345993"
"39","0","1","0","0","1","2","Male","1","African-American","0.79102444009197","0.791109597206847","0.79102444009197","0.791109597206847","0.818700502426978","0.818785659541855"
"23","0","5","0","1","5","1","Male","0","African-American","0.787703312611769","0.787788469726646","0.787703312611769","0.787788469726646","0.787703312611769","0.787788469726646"
"22","0","9","0","0","7","1","Male","0","African-American","0.809673848250021","0.810099633824406","0.809673848250021","0.809759005364898","0.809673848250021","0.810099633824406"
"21","0","9","0","0","9","0","Male","1","Caucasian","0.813676232649238","0.813761389764115","0.813676232649238","0.813761389764115","0.876692497658179","1"
"36","0","1","0","0","1","0","Male","0","African-American","0.785744698969599","0.785829856084476","0.785744698969599","0.785829856084476","0.785744698969599","0.785829856084476"
"31","0","7","0","0","9","3","Male","0","Caucasian","0.8141871753385","0.8141871753385","0.8141871753385","0.8141871753385","0.8141871753385","0.8141871753385"
"29","0","3","0","0","2","0","Female","0","Hispanic","0.795111981606063","0.79519713872094","0.795111981606063","0.795367452950694","0.795111981606063","0.79519713872094"
"47","0","1","0","0","1","5","Male","1","Other","0.804734735587158","0.804819892702035","0.804734735587158","0.804819892702035","0.80609724942519","0.806267563654943"
"25","0","10","0","0","10","7","Male","0","African-American","0.81026994805416","0.811547304777314","0.776888359022396","0.788299412415907","0.81026994805416","0.811547304777314"
"26","0","2","0","0","3","0","Male","0","Caucasian","0.811632461892191","0.811802776121945","0.811632461892191","0.811717619007068","0.811632461892191","0.811802776121945"
"24","0","4","0","0","5","0","Male","0","African-American","0.791535382781231","0.791620539896108","0.791535382781231","0.791620539896108","0.791535382781231","0.791620539896108"
"43","0","1","0","0","1","1","Male","0","Other","0.817763774163331","0.817848931278208","0.817763774163331","0.818019245507962","0.817763774163331","0.817848931278208"
"27","1","9","2","0","10","11","Male","0","African-American","0.815634846291408","0.815890317636038","0.815634846291408","0.815720003406285","0.815634846291408","0.815890317636038"
"33","0","2","0","0","2","0","Female","0","Other","0.809673848250021","0.809759005364898","0.809673848250021","0.809759005364898","0.809673848250021","0.809759005364898"
"54","0","3","0","0","2","3","Male","1","Caucasian","0.832325640807289","0.833092054841182","0.832325640807289","0.832410797922166","0.854381333560419","0.857021204121604"
"57","0","1","0","0","1","0","Male","0","Caucasian","0.805671463850805","0.805756620965682","0.805671463850805","0.805756620965682","0.805671463850805","0.805756620965682"
"54","0","9","0","0","6","11","Male","1","Caucasian","0.826960742570042","0.828152942178319","0.826960742570042","0.837775696159414","0.855999318743081","0.861449374095206"
"30","0","2","0","0","2","2","Male","0","African-American","0.794856510261432","0.796219024099464","0.794856510261432","0.794941667376309","0.794856510261432","0.796219024099464"
"27","0","1","0","0","2","0","Male","0","Other","0.809333219790514","0.80941837690539","0.809333219790514","0.80941837690539","0.809333219790514","0.80941837690539"
"31","0","8","0","0","5","4","Female","0","African-American","0.791535382781231","0.791620539896108","0.791535382781231","0.791535382781231","0.791535382781231","0.791620539896108"
"29","0","3","0","0","3","0","Male","0","Caucasian","0.786936898577876","0.787022055692753","0.786936898577876","0.787022055692753","0.786936898577876","0.787022055692753"
"29","0","2","0","0","2","0","Female","1","Hispanic","0.801839393681342","0.801924550796219","0.801839393681342","0.802009707911096","0.830452184279997","0.830537341394874"
"33","0","3","0","0","4","2","Male","0","Hispanic","0.793834624882909","0.794175253342417","0.793068210849016","0.794260410457294","0.797326066592864","0.797411223707741"
"22","0","4","0","0","6","0","Male","0","African-American","0.804479264242527","0.804564421357404","0.804479264242527","0.804564421357404","0.804479264242527","0.804564421357404"
"35","0","8","0","0","7","0","Male","1","African-American","0.785489227624968","0.785659541854722","0.785489227624968","0.785574384739845","0.785489227624968","0.785659541854722"
"29","0","1","0","0","2","2","Male","1","African-American","0.786340798773738","0.786425955888615","0.786255641658861","0.786425955888615","0.827471685259303","0.829004513327088"
"30","0","7","1","0","7","14","Male","0","African-American","0.800562036958188","0.80107297964745","0.800562036958188","0.800647194073065","0.807544920378098","0.811973090351699"
"44","0","2","0","0","2","1","Female","0","African-American","0.80107297964745","0.801243293877203","0.80107297964745","0.804905049816912","0.80107297964745","0.801243293877203"
"27","0","10","0","0","5","2","Male","1","African-American","0.788384569530784","0.788469726645661","0.788384569530784","0.788469726645661","0.793749467768032","0.812909818615345"
"63","0","1","0","0","1","0","Female","0","Caucasian","0.786766584348122","0.786851741462999","0.786766584348122","0.786851741462999","0.786766584348122","0.786851741462999"
"27","0","5","0","0","3","6","Male","1","African-American","0.789491612024185","0.789576769139062","0.789491612024185","0.789576769139062","0.798603423316018","0.801669079451588"
"34","0","2","0","0","2","3","Male","0","Other","0.817337988588947","0.817423145703824","0.817337988588947","0.817423145703824","0.817337988588947","0.817423145703824"
"36","0","8","0","0","3","0","Male","1","Caucasian","0.841096823639615","0.844247636890062","0.841096823639615","0.841181980754492","0.852252405688495","0.853359448181896"
"21","0","8","0","0","8","0","Male","0","African-American","0.788895512220046","0.788980669334923","0.788895512220046","0.788980669334923","0.828663884867581","0.830196712935366"
"23","0","3","0","0","4","1","Male","0","Caucasian","0.810951204973176","0.811036362088052","0.810951204973176","0.811036362088052","0.810951204973176","0.811036362088052"
"30","0","5","0","0","5","3","Male","1","African-American","0.782764199948906","0.78293451417866","0.782764199948906","0.782849357063783","0.819296602231116","0.819296602231116"
"41","0","5","0","0","2","1","Male","0","African-American","0.803542535978881","0.803712850208635","0.803542535978881","0.803627693093758","0.803542535978881","0.803712850208635"
"56","0","1","0","0","1","0","Male","0","Caucasian","0.78404155667206","0.78404155667206","0.783956399557183","0.78404155667206","0.78404155667206","0.78404155667206"
"23","0","3","0","0","4","1","Male","1","African-American","0.818104402622839","0.818189559737716","0.818104402622839","0.818189559737716","0.827812313718811","0.827812313718811"
"61","0","2","0","0","2","14","Male","0","African-American","0.807374606148344","0.807459763263221","0.807374606148344","0.807459763263221","0.807374606148344","0.807459763263221"
"22","0","7","0","0","8","0","Male","1","Hispanic","0.818019245507962","0.818870816656732","0.818019245507962","0.818104402622839","0.832495955037043","0.83258111215192"
"20","0","6","0","0","7","0","Male","1","African-American","0.834795197138721","0.834965511368475","0.834795197138721","0.834880354253598","0.839138209997445","0.839223367112322"
"49","0","1","0","0","1","2","Male","1","Caucasian","0.80107297964745","0.808822277101252","0.80107297964745","0.801158136762327","0.80107297964745","0.808822277101252"
"31","2","6","0","0","6","6","Male","0","African-American","0.782679042834029","0.784893127820829","0.782679042834029","0.782764199948906","0.782679042834029","0.784893127820829"
"31","0","2","0","0","2","3","Female","1","African-American","0.784126713786937","0.784211870901814","0.784126713786937","0.784211870901814","0.872434641914332","0.872434641914332"
"32","1","10","0","2","9","4","Male","0","African-American","0.800306565613557","0.800647194073065","0.763348377756962","0.800391722728434","0.800306565613557","0.800647194073065"
"26","0","6","0","0","5","7","Female","1","Caucasian","0.847483607255386","0.848590649748787","0.837775696159414","0.843396065741293","0.86970961423827","0.873286213063101"
"44","0","1","0","0","1","0","Male","1","African-American","0.822191944136933","0.82227710125181","0.822191944136933","0.82227710125181","0.847228135910755","0.847483607255386"
"56","0","1","0","0","1","0","Male","0","Other","0.783956399557183","0.78404155667206","0.783956399557183","0.78404155667206","0.783956399557183","0.78404155667206"
"62","0","1","0","0","1","0","Male","0","African-American","0.8152942178319","0.8152942178319","0.8152942178319","0.8152942178319","0.8152942178319","0.8152942178319"
"43","0","1","0","0","1","3","Male","1","African-American","0.812569190155838","0.812654347270715","0.812569190155838","0.812654347270715","0.83258111215192","0.832666269266797"
"24","0","4","0","0","5","1","Female","1","African-American","0.842799965937154","0.842799965937154","0.842799965937154","0.842799965937154","0.842799965937154","0.842799965937154"
"41","0","10","0","0","8","13","Male","1","African-American","0.811547304777314","0.811632461892191","0.811547304777314","0.811632461892191","0.853189133952142","0.855062590479435"
"23","0","5","0","0","6","0","Male","0","Caucasian","0.81921144511624","0.819296602231116","0.81921144511624","0.819296602231116","0.81921144511624","0.819296602231116"
"53","0","1","0","0","1","0","Male","0","Other","0.816145788980669","0.816230946095546","0.816145788980669","0.816230946095546","0.816145788980669","0.816230946095546"
"67","0","1","0","0","1","0","Male","0","Caucasian","0.792216639700247","0.795793238525079","0.792216639700247","0.792216639700247","0.792216639700247","0.795793238525079"
"38","0","1","0","0","1","0","Male","0","Hispanic","0.793579153538278","0.793664310653155","0.793579153538278","0.793664310653155","0.793579153538278","0.793664310653155"
"20","0","6","0","0","8","0","Male","1","African-American","0.837094439240399","0.837179596355276","0.837094439240399","0.837094439240399","0.86579238695393","0.866729115217576"
"29","1","8","0","0","8","3","Male","1","African-American","0.811206676317806","0.816316103210423","0.811206676317806","0.811291833432683","0.811206676317806","0.816316103210423"
"32","0","2","0","0","3","0","Male","0","Hispanic","0.785829856084476","0.785829856084476","0.785829856084476","0.785829856084476","0.785829856084476","0.785829856084476"
"34","0","2","0","1","1","0","Female","1","Caucasian","0.786936898577876","0.787022055692753","0.786851741462999","0.78710721280763","0.800647194073065","0.80132845099208"
"23","0","10","0","0","10","1","Male","1","African-American","0.841267137869369","0.853955547986034","0.716171336115132","0.821595844332794","0.841267137869369","0.853955547986034"
"39","0","1","0","0","1","0","Female","0","Other","0.782764199948906","0.782849357063783","0.782764199948906","0.782849357063783","0.782764199948906","0.782849357063783"
"29","0","2","0","0","2","0","Male","0","African-American","0.8152942178319","0.815379374946777","0.8152942178319","0.8152942178319","0.8152942178319","0.815379374946777"
"31","0","8","0","0","8","9","Male","1","African-American","0.813080132845099","0.815379374946777","0.813080132845099","0.813165289959976","0.820488801839394","0.820659116069148"
"24","0","2","0","0","4","1","Male","0","African-American","0.784807970705952","0.784807970705952","0.784807970705952","0.785915013199353","0.784807970705952","0.784807970705952"
"25","0","4","0","0","5","0","Female","1","African-American","0.816656731669931","0.816827045899685","0.816656731669931","0.816741888784808","0.816656731669931","0.816827045899685"
