"","age","educ","occ","sex","wageinc","wkswrkd"
"15381",41.7691146973521,"zzzOther","141","1",10200,45
"15382",34.8010476608761,"zzzOther","102","1",60000,40
"15383",26.8251303308643,"zzzOther","101","1",40000,52
"15384",29.1073887429666,"zzzOther","101","1",5000,16
"15385",28.1186918641906,"14","101","2",10000,52
"15386",31.3854518730659,"zzzOther","100","1",82000,52
"15387",30.3571880455129,"zzzOther","102","1",58000,52
"15388",31.15072874818,"zzzOther","100","1",44000,52
"15389",54.9769622185268,"14","101","2",68000,52
"15390",29.4376946096309,"zzzOther","101","2",50000,52
"15391",35.8156932126731,"zzzOther","141","1",45000,52
"15392",49.3488807361573,"zzzOther","102","2",65000,40
"15393",50.5794537588954,"14","102","1",0,52
"15394",44.8398653750774,"zzzOther","102","1",26700,32
"15395",32.0583376248833,"zzzOther","102","1",64000,42
"15396",33.0673736578319,"zzzOther","102","1",6700,20
"15397",66.387952189194,"zzzOther","100","1",25000,50
"15398",46.2176684467122,"zzzOther","102","1",112000,52
"15399",27.1705623592716,"zzzOther","102","1",55000,48
"15400",20.8497337496374,"zzzOther","101","1",32000,25
"15401",48.7724566936959,"14","100","1",60000,52
"15402",50.5839147458319,"zzzOther","100","2",115000,50
"15403",56.888173757121,"14","100","1",75000,52
"15404",40.545050523011,"zzzOther","100","2",25000,52
"15405",34.9159263311885,"zzzOther","140","1",70000,52
"15406",59.8215136127546,"zzzOther","101","1",25000,30
"15407",37.7425679476,"zzzOther","140","1",75000,52
"15408",71.8757441611961,"zzzOther","100","1",52000,52
"15409",57.4822799563408,"14","101","1",80000,52
"15410",26.3857605324592,"14","141","1",67000,52
"15411",30.5402929349802,"zzzOther","101","1",60000,4
"15412",37.4858497600071,"zzzOther","100","2",50000,52
"15413",54.548098469153,"zzzOther","140","2",0,52
"15414",66.2855552963447,"zzzOther","100","1",0,52
"15415",48.7658281258773,"zzzOther","101","1",96000,48
"15416",54.9001748913433,"zzzOther","101","1",54000,52
"15417",48.8617788804695,"zzzOther","102","1",0,52
"15418",62.2329645240679,"zzzOther","100","1",0,0
"15419",53.4381753220223,"zzzOther","100","1",91000,52
"15420",35.9830738485325,"14","100","1",48700,52
"15421",37.0438203986268,"zzzOther","102","1",45000,50
"15422",51.4184582522139,"zzzOther","100","1",91000,52
"15423",28.8936695610173,"zzzOther","102","1",0,0
"15424",58.1116832229309,"zzzOther","101","2",100000,50
"15425",29.0887277594302,"14","100","1",49900,51
"15426",38.1275891824625,"zzzOther","102","1",64000,52
"15427",39.1159190151375,"zzzOther","100","2",30000,32
"15428",54.4041580082849,"zzzOther","141","1",45000,12
"15429",51.4900692019146,"zzzOther","102","1",72000,52
"15430",34.4738882675301,"zzzOther","100","2",67000,52
"15431",48.3968824488111,"zzzOther","102","1",0,40
"15432",61.6142393157352,"zzzOther","141","1",50000,52
"15433",44.6930652656592,"zzzOther","100","2",45000,52
"15434",43.9959953115322,"zzzOther","101","1",0,0
"15435",33.2546023065224,"zzzOther","140","1",158000,52
"15436",34.4274851768278,"zzzOther","100","1",48000,52
"15437",42.202213459881,"zzzOther","101","1",22000,52
"15438",50.4494012710638,"zzzOther","140","2",0,52
"15439",48.4353596901055,"zzzOther","101","1",60000,52
"15440",35.4345436515287,"14","102","1",90000,52
"15441",31.6236551604234,"zzzOther","141","1",45000,52
"15442",37.0236950893886,"zzzOther","101","1",71000,52
"15443",50.9015916290227,"zzzOther","101","2",58000,52
"15444",61.4282745434903,"zzzOther","101","1",90000,52
"15445",26.9761010478251,"zzzOther","102","1",0,48
"15446",30.668602171354,"14","102","1",45000,52
"15447",58.6129503590055,"zzzOther","100","1",42000,52
"15448",39.5284952113871,"zzzOther","101","1",45000,52
"15449",28.9081938571762,"14","101","1",60000,46
"15450",42.2040252662264,"zzzOther","141","1",100000,52
"15451",50.918403620366,"zzzOther","100","2",28600,52
"15452",29.4172512332443,"zzzOther","100","1",0,0
"15453",51.9491682576481,"zzzOther","101","2",57000,52
"15454",24.4183870451525,"zzzOther","100","1",6500,24
"15455",31.1954783007968,"zzzOther","100","1",36600,52
"15456",38.4075753998477,"zzzOther","100","1",44000,52
"15457",34.0439855360892,"zzzOther","101","1",100000,40
"15458",34.6978641222231,"zzzOther","140","1",50000,52
"15459",40.8310479742941,"zzzOther","102","1",73000,52
"15460",53.9185479320586,"zzzOther","106","2",62000,52
"15461",47.2292549347039,"zzzOther","106","1",86000,52
"15462",45.2150833727792,"zzzOther","101","2",84000,52
"15463",28.1776970829815,"zzzOther","101","2",35000,52
"15464",31.7687686381396,"zzzOther","100","1",67000,52
"15465",45.6917354527395,"zzzOther","101","1",100000,52
"15466",55.2582522477023,"14","101","1",80000,45
"15467",67.8614190518856,"16","141","1",0,0
"15468",38.1232885911595,"14","101","1",60000,52
"15469",24.8685815848876,"14","101","1",30600,52
"15470",26.0376359277871,"zzzOther","101","1",1000,4
"15471",42.1692101662047,"zzzOther","102","1",75000,52
"15472",38.7741112031508,"zzzOther","141","1",75000,52
"15473",44.8324853982776,"14","141","1",50000,52
"15474",43.19346887758,"zzzOther","141","1",55000,52
"15475",52.2023870113771,"14","102","1",100000,52
"15476",36.1830407131929,"zzzOther","141","1",40000,52
"15477",40.5685021060053,"zzzOther","141","1",19200,50
"15478",33.276561178267,"zzzOther","102","1",22400,12
"15479",33.1202668054029,"zzzOther","100","1",72000,52
"15480",46.3121854988858,"16","100","1",66000,52
"15481",25.2484031380154,"14","102","1",8000,12
"15482",33.5096084433608,"14","102","1",10000,50
"15483",39.6211991931777,"zzzOther","101","1",0,0
"15484",29.8549552699551,"zzzOther","102","2",68000,52
"15485",28.0704851145856,"zzzOther","101","1",65000,50
"15486",56.7041086326353,"zzzOther","141","1",55000,52
"15487",44.8084477884695,"zzzOther","100","1",62000,52
"15488",45.2167258325499,"zzzOther","101","1",160000,52
"15489",36.7211323836818,"zzzOther","102","1",120000,52
"15490",56.2669944337104,"zzzOther","102","1",90000,52
"15491",30.9870479283854,"zzzOther","102","1",125000,52
"15492",31.6481270224322,"zzzOther","101","1",62000,52
"15493",50.2439552214928,"16","102","1",65000,52
"15494",53.4283256297931,"zzzOther","141","1",63000,52
"15495",46.8657383238897,"14","102","1",56000,52
"15496",52.3992917682044,"14","102","1",120000,52
"15497",36.9747055384796,"zzzOther","102","2",75000,52
"15498",27.984760258114,"zzzOther","100","1",40000,52
"15499",35.4614921684843,"zzzOther","100","2",0,0
"15500",37.1698541748337,"zzzOther","100","2",0,0
"15501",42.8575878057163,"zzzOther","141","1",78000,52
"15502",34.6563292376231,"16","141","1",70000,52
"15503",32.7818171142135,"zzzOther","141","1",75000,52
"15504",21.8265798545908,"zzzOther","102","2",8400,20
"15505",45.5895705302246,"zzzOther","102","1",30000,52
"15506",46.6046599051915,"zzzOther","100","2",50000,52
"15507",26.4550144376699,"zzzOther","102","1",35000,52
"15508",53.1832663824316,"14","102","1",82000,52
"15509",52.3681574061047,"zzzOther","141","1",114000,52
"15510",23.8119729186874,"zzzOther","101","1",0,0
"15511",31.9505986066069,"16","102","1",66000,52
"15512",48.7276808798779,"zzzOther","101","2",80000,52
"15513",55.7556478879414,"14","102","1",131000,52
"15514",32.0631476424169,"14","141","1",79000,52
"15515",54.0418569457252,"zzzOther","141","1",62000,52
"15516",31.6800413441379,"14","102","1",60000,52
"15517",49.9558926299214,"zzzOther","100","2",65000,52
"15518",30.412669144338,"zzzOther","141","1",46600,52
"15519",24.4968491436448,"zzzOther","141","2",46100,52
"15520",57.2750724537764,"zzzOther","102","1",106000,52
"15521",53.2251039203256,"zzzOther","100","1",115000,52
"15522",48.2702417329419,"zzzOther","101","1",90000,52
"15523",37.0096620481927,"zzzOther","100","1",170000,51
"15524",35.4211635810789,"14","102","2",14500,44
"15525",42.2278322165366,"14","102","1",125000,52
"15526",36.0143731983844,"zzzOther","100","1",325000,52
"15527",38.2084497855976,"14","101","2",60000,52
"15528",36.1530040055513,"zzzOther","102","1",42000,52
"15529",46.8374936776236,"zzzOther","100","1",40000,16
"15530",31.2985914847814,"14","101","1",120000,52
"15531",36.1961411309894,"zzzOther","140","1",73000,50
"15532",36.8221279506106,"zzzOther","102","1",36000,52
"15533",39.0555403726175,"zzzOther","100","1",138000,52
"15534",35.8457279021386,"zzzOther","100","2",35000,52
"15535",33.0770473976154,"zzzOther","100","1",30700,52
"15536",56.9052695967257,"zzzOther","141","1",0,0
"15537",29.4851057105698,"zzzOther","106","1",53000,48
"15538",41.6498625036329,"14","100","1",86000,52
"15539",65.8951063589193,"zzzOther","106","1",0,52
"15540",40.0908432898577,"14","102","2",71000,52
"15541",66.3489263390657,"zzzOther","140","1",0,0
"15542",43.7511258823797,"zzzOther","102","2",91000,52
"15543",47.2377248662524,"zzzOther","101","1",53000,52
"15544",30.2322016817052,"zzzOther","102","1",37000,40
"15545",36.2461111124139,"14","101","1",0,0
"15546",36.3309244092088,"14","100","1",80000,52
"15547",36.1694934943225,"14","100","1",0,0
"15548",42.2536773344036,"14","141","1",90000,52
"15549",45.6743826228194,"zzzOther","100","1",48000,52
"15550",47.7709023547359,"zzzOther","102","2",80000,52
"15551",42.0461065426935,"zzzOther","102","1",75000,52
"15552",34.8535418270621,"zzzOther","102","2",60000,52
"15553",58.5170592153445,"zzzOther","140","1",63000,52
"15554",41.9913442851976,"zzzOther","100","1",63000,52
"15555",35.7440895147156,"zzzOther","141","1",65000,52
"15556",29.6408043981064,"zzzOther","100","2",38000,46
"15557",42.6236727836076,"zzzOther","101","1",60000,40
"15558",34.4827069579624,"zzzOther","102","2",0,52
"15559",56.8166504343972,"14","141","1",45800,52
"15560",49.6210425135214,"zzzOther","101","1",75000,50
"15561",48.155254844809,"zzzOther","101","1",54000,52
"15562",73.7345316119026,"zzzOther","140","1",60000,52
"15563",26.0604293171782,"14","102","1",67000,52
"15564",21.5934484703466,"zzzOther","102","1",7000,30
"15565",28.6564810280688,"zzzOther","102","1",60000,52
"15566",36.9217342864722,"zzzOther","101","1",70000,52
"15567",38.2387567821424,"zzzOther","102","1",60000,52
"15568",27.0867262722459,"14","100","1",48400,26
"15569",56.7266769802663,"zzzOther","102","1",100000,52
"15570",30.6146907121874,"zzzOther","102","1",139000,52
"15571",33.776191617595,"zzzOther","101","1",55000,52
"15572",36.5250665240455,"zzzOther","100","2",54000,52
"15573",28.0912012930494,"zzzOther","100","1",40000,52
"15574",44.9398604673333,"14","102","1",92000,52
"15575",40.4082747492939,"zzzOther","102","1",85000,52
"15576",37.0993983494118,"zzzOther","102","2",65000,52
"15577",26.5846937021706,"14","141","1",55000,52
"15578",52.5315398126841,"zzzOther","100","1",10700,48
"15579",55.6729944117833,"14","100","1",30000,24
"15580",35.2779481918551,"zzzOther","141","1",65000,52
"15581",42.0897994122934,"zzzOther","100","1",86000,44
"15582",48.1325040538795,"zzzOther","101","1",0,2
"15583",36.3182841169182,"16","141","1",80000,52
"15584",33.1193973969202,"14","141","2",40000,52
"15585",29.7150761294179,"zzzOther","102","1",100000,52
"15586",33.9029444765765,"zzzOther","140","1",40000,50
"15587",35.2849923821632,"zzzOther","100","2",35000,52
"15588",43.2521166976076,"zzzOther","140","1",40900,52
"15589",53.4843737604097,"14","141","1",124000,52
"15590",42.0146437059157,"zzzOther","141","1",52000,52
"15591",45.0932933075819,"zzzOther","101","1",56000,52
"15592",44.3155983234756,"zzzOther","101","2",58000,52
"15593",41.4802675528917,"zzzOther","100","1",34900,52
"15594",23.0300937830471,"zzzOther","100","1",0,0
"15595",71.1502038529143,"zzzOther","141","1",87000,52
"15596",69.4452365532052,"14","141","1",0,0
"15597",45.0911722464953,"14","100","2",65000,52
"15598",29.8541804405395,"zzzOther","100","1",65000,52
"15599",25.469335057307,"zzzOther","102","2",50000,46
"15600",30.0634239648934,"zzzOther","102","1",25000,28
"15601",58.8939385651611,"zzzOther","141","1",92000,52
"15602",28.6963872706983,"zzzOther","101","1",15000,20
"15603",49.6321128038689,"zzzOther","141","1",75000,52
"15604",58.9941508923657,"zzzOther","101","1",0,52
"15605",34.5856297207065,"zzzOther","102","1",139000,52
"15606",62.0052746189758,"zzzOther","141","1",45100,52
"15607",40.5978341465816,"14","141","1",80000,52
"15608",40.4803349815775,"zzzOther","102","1",0,48
"15609",41.8322177377995,"zzzOther","102","2",55000,52
"15610",42.5850987248123,"14","141","1",78000,52
"15611",47.8747889606748,"zzzOther","140","1",73000,52
"15612",32.8845280823298,"zzzOther","102","2",30700,48
"15613",48.9993294330779,"14","102","2",51000,49
"15614",60.1759350779466,"zzzOther","141","2",0,0
"15615",50.8509441998322,"zzzOther","101","1",64000,52
"15616",32.0028325768653,"14","102","2",70000,52
"15617",47.1149319915567,"14","101","1",47000,52
"15618",54.2192427234259,"zzzOther","100","1",71000,52
"15619",29.426422272576,"14","102","1",73000,52
"15620",28.1451097112149,"zzzOther","101","1",24000,52
"15621",37.0699829400983,"zzzOther","101","1",58000,52
"15622",23.1834660114255,"zzzOther","102","1",80000,52
"15623",53.3297813641839,"14","100","1",113000,52
"15624",41.6174048150424,"zzzOther","102","1",45000,52
"15625",35.2598892017268,"zzzOther","100","2",46000,52
"15626",47.3076654344331,"zzzOther","102","1",75000,52
"15627",35.5936952279881,"zzzOther","100","1",10300,18
"15628",51.2286783193704,"14","102","1",140000,52
"15629",47.9990723468363,"zzzOther","141","1",39000,51
"15630",42.3224610064644,"zzzOther","141","1",42000,52
"15631",61.1165695702657,"14","101","2",75000,44
"15632",33.4919661188032,"zzzOther","141","1",83000,43
"15633",46.6847913151141,"zzzOther","100","1",60000,52
"15634",41.1068216762505,"zzzOther","101","2",72000,52
"15635",38.0855465487111,"zzzOther","106","1",3500,12
"15636",57.2133840024471,"zzzOther","102","2",0,0
"15637",39.5225521738175,"zzzOther","102","1",80000,45
"15638",23.4811385178473,"zzzOther","100","1",16000,32
"15639",45.8422386348248,"zzzOther","102","1",600,6
"15640",56.8778634159826,"zzzOther","100","1",48000,52
"15641",58.7104647997767,"zzzOther","141","1",0,0
"15642",40.8301060895901,"14","101","1",21400,30
"15643",41.43222305784,"zzzOther","100","1",82000,52
"15644",33.9861561334692,"zzzOther","140","1",58000,52
"15645",56.8724741884507,"zzzOther","101","1",62000,52
"15646",26.6093376609497,"zzzOther","102","2",55000,52
"15647",28.0664996425621,"zzzOther","102","1",62000,52
"15648",38.1067381226458,"14","101","1",88000,52
"15649",48.5835422792006,"zzzOther","102","1",130000,52
"15650",44.206252776552,"14","102","2",80000,52
"15651",17.515574461082,"zzzOther","100","1",2500,15
"15652",35.2307887885254,"zzzOther","100","2",69000,52
"15653",48.2601151089184,"zzzOther","102","2",73000,52
"15654",75.9586021688301,"16","141","1",0,0
"15655",66.1914624213241,"zzzOther","141","1",0,52
"15656",61.3757862586062,"zzzOther","140","1",85000,52
"15657",56.3784968459513,"14","141","1",124000,52
"15658",29.9664528167341,"zzzOther","102","1",30000,50
"15659",35.3874232531525,"zzzOther","102","1",0,52
"15660",29.833968516672,"zzzOther","100","1",35000,50
"15661",31.5004843324423,"zzzOther","101","1",25900,25
"15662",51.1904056377243,"zzzOther","100","2",51000,52
"15663",37.4393332882319,"14","102","2",82000,52
"15664",29.3874260236043,"14","101","2",65000,52
"15665",50.3015315444209,"zzzOther","106","2",83000,52
"15666",42.7458717061672,"zzzOther","100","2",25000,52
"15667",65.0308369912673,"zzzOther","141","1",0,0
"15668",57.566991805099,"14","101","1",53000,52
"15669",47.7954957666807,"16","100","1",40000,16
"15670",51.6966364393011,"14","101","2",12600,9
"15671",40.6166626212653,"zzzOther","101","1",106000,46
"15672",24.9522367061581,"zzzOther","100","1",20000,52
"15673",69.0320148337632,"14","100","1",0,31
"15674",51.0344867520034,"zzzOther","101","1",0,26
"15675",52.7731304394547,"zzzOther","101","1",0,52
"15676",48.3515638492536,"14","102","1",70000,52
"15677",34.2705249488354,"14","102","1",139000,49
"15678",64.5952709016856,"16","100","2",5600,5
"15679",35.3882167711854,"14","106","1",37500,52
"15680",53.6529245320708,"zzzOther","100","1",0,52
"15681",57.8221050996799,"zzzOther","100","1",50000,52
"15682",52.9792417814024,"16","100","1",150000,52
"15683",44.2789470474236,"zzzOther","140","2",110000,52
"15684",22.8472087127157,"zzzOther","102","1",5500,50
"15685",38.8778396362904,"zzzOther","141","1",70000,30
"15686",55.3748783064075,"zzzOther","100","1",0,52
"15687",51.2620697836392,"14","102","2",80000,52
"15688",36.2874547701795,"zzzOther","100","2",91000,52
"15689",31.0852138646878,"14","101","2",0,40
"15690",62.7429176922888,"zzzOther","101","2",0,52
"15691",37.2286978382617,"zzzOther","101","1",50000,50
"15692",37.7000862711575,"14","101","2",70000,52
"15693",41.9829510920681,"zzzOther","140","1",80000,52
"15694",53.0429829347413,"zzzOther","101","1",52000,52
"15695",42.1806318794843,"zzzOther","101","1",40600,26
"15696",61.0548131712712,"zzzOther","102","1",100000,52
"15697",31.6418793934863,"zzzOther","101","2",32000,52
"15698",46.1312294080853,"14","141","1",106000,52
"15699",40.7131556090899,"zzzOther","102","1",0,50
"15700",36.1928908161353,"zzzOther","102","1",13200,18
"15701",55.3382818333339,"zzzOther","141","1",96000,52
"15702",56.3806273448281,"14","141","1",0,0
"15703",39.0488250094932,"zzzOther","100","2",104000,52
"15704",44.3548242163379,"zzzOther","101","1",74000,52
"15705",35.0099413571879,"14","102","1",100000,52
"15706",27.854026417248,"14","101","1",7000,52
"15707",33.7349552446976,"zzzOther","100","1",13000,52
"15708",41.1667464426719,"14","140","1",40000,48
"15709",65.5454135772306,"14","100","1",8200,52
"15710",44.8630808547605,"14","140","1",76000,52
"15711",34.0319274817593,"zzzOther","106","1",60000,52
"15712",40.8490948413964,"14","101","1",70000,52
"15713",44.8445600955747,"14","100","2",7000,20
"15714",26.9547156156041,"zzzOther","101","1",16400,52
"15715",43.8863348902669,"14","101","1",67000,52
"15716",60.3534686404746,"zzzOther","102","2",74000,52
"15717",61.7871914405841,"16","102","1",117000,52
"15718",57.2761771380901,"zzzOther","101","2",0,0
"15719",63.9610826587304,"14","100","1",55000,52
"15720",31.4041944821365,"zzzOther","102","1",62000,52
"15721",46.7773886972573,"zzzOther","106","1",0,30
"15722",33.309837784851,"14","102","2",82000,52
"15723",29.317571130814,"14","141","1",0,49
"15724",32.2653817262035,"zzzOther","100","2",52000,52
"15725",22.9880766831338,"zzzOther","102","2",31000,46
"15726",39.1369364224374,"14","102","2",20000,20
"15727",25.109325078316,"zzzOther","141","2",52000,50
"15728",33.1539773279801,"zzzOther","101","1",80000,52
"15729",36.723933884874,"zzzOther","100","1",0,0
"15730",51.0466284647118,"14","102","2",70000,52
"15731",25.8739212926012,"zzzOther","100","1",48600,52
"15732",40.6289654399734,"zzzOther","102","1",85000,48
"15733",41.6656919976231,"14","102","2",85000,52
"15734",55.5547749202233,"zzzOther","101","1",70000,52
"15735",42.5560995913111,"zzzOther","101","2",0,52
"15736",35.5054329668637,"zzzOther","101","1",78000,52
"15737",27.086518118158,"zzzOther","101","2",30000,50
"15738",34.3915080686565,"14","101","1",60000,52
"15739",51.7143128595781,"zzzOther","101","2",35000,52
"15740",63.0604823480826,"zzzOther","100","1",0,30
"15741",22.7909024411347,"zzzOther","141","1",8100,22
"15742",38.2747645764612,"14","141","1",30000,40
"15743",53.4702254885342,"14","102","1",96000,52
"15744",31.2941267888527,"zzzOther","100","2",50000,52
"15745",32.080237749964,"zzzOther","100","1",130000,52
"15746",42.1371694158297,"zzzOther","102","1",65000,50
"15747",49.2862832732499,"14","102","1",105000,52
"15748",34.5162019664422,"14","100","1",100000,52
"15749",25.7678951751441,"14","141","1",55000,52
"15750",27.3897814485244,"zzzOther","100","1",25000,12
"15751",56.1728128830437,"zzzOther","141","1",70000,52
"15752",47.2259606097359,"zzzOther","102","2",77000,52
"15753",30.7666455584113,"14","102","1",75000,52
"15754",29.1410174779594,"zzzOther","141","2",52000,52
"15755",38.6197467178572,"zzzOther","100","2",37000,16
"15756",40.7079946822487,"zzzOther","141","1",65000,52
"15757",40.2636207626201,"zzzOther","102","1",42500,52
"15758",51.9200577074662,"zzzOther","106","2",33000,52
"15759",34.0965828252956,"zzzOther","106","2",46400,52
"15760",30.2252249892335,"zzzOther","140","1",115000,52
"15761",43.3706856651697,"14","101","2",52000,52
"15762",24.5158451709431,"zzzOther","102","1",26400,48
"15763",35.0903317611665,"16","102","1",80000,52
"15764",42.510692856973,"zzzOther","102","1",80000,52
"15765",52.5347989329603,"zzzOther","141","1",70000,52
"15766",34.1574186764192,"zzzOther","141","1",88000,52
"15767",46.9957726066932,"zzzOther","102","1",80000,52
"15768",26.7587228280026,"zzzOther","141","2",56000,52
"15769",41.879368531052,"14","141","2",108000,52
"15770",43.4183397428133,"zzzOther","100","2",0,18
"15771",44.5028436796274,"zzzOther","100","1",36000,52
"15772",41.1744865858927,"zzzOther","101","1",60000,52
"15773",39.8155707176775,"14","102","2",85000,52
"15774",23.3980534488801,"zzzOther","102","1",13300,20
"15775",38.5794143129606,"14","102","1",70000,52
"15776",29.9549524511676,"zzzOther","101","1",40000,52
"15777",25.6034249751829,"zzzOther","141","1",75000,52
"15778",46.7487939172424,"zzzOther","101","1",47000,52
"15779",26.8621904584579,"zzzOther","100","1",86000,50
"15780",31.1718587647192,"zzzOther","106","1",56000,48
"15781",37.5921196967829,"zzzOther","141","2",108000,52
"15782",26.3962541946676,"zzzOther","101","1",90000,52
"15783",40.5523086041212,"16","100","1",4000,36
"15784",32.5927123471629,"zzzOther","106","2",45000,52
"15785",26.1625505220145,"zzzOther","101","1",60000,52
"15786",37.639223552309,"zzzOther","100","1",7000,40
"15787",37.8978928921279,"zzzOther","100","1",95000,52
"15788",24.1852751830593,"zzzOther","100","2",62000,48
"15789",38.466969139874,"zzzOther","141","1",50000,52
"15790",22.6120580560528,"zzzOther","102","1",40000,52
"15791",22.2962113756221,"zzzOther","101","1",14300,12
"15792",22.2082599399146,"zzzOther","141","1",10000,52
"15793",40.502247432014,"zzzOther","101","1",40000,52
"15794",60.7919190193061,"zzzOther","100","1",60000,52
"15795",39.3548209778965,"zzzOther","102","1",48000,52
"15796",46.8773640529253,"zzzOther","102","1",66000,40
"15797",41.369661427103,"zzzOther","141","1",101000,52
"15798",26.2601331842598,"14","141","1",63000,52
"15799",38.7590919802897,"zzzOther","101","2",76000,52
"15800",32.0166244499851,"zzzOther","100","2",0,0
"15801",31.3388800993562,"zzzOther","102","1",30000,40
"15802",35.5744717931375,"zzzOther","141","1",50000,50
"15803",44.1056862790138,"14","100","1",98000,52
"15804",41.1378931112122,"zzzOther","102","1",75000,52
"15805",35.9335895243566,"zzzOther","100","1",75000,52
"15806",37.6588147429284,"zzzOther","101","2",61000,52
"15807",38.882748948643,"zzzOther","102","2",73000,44
"15808",48.3934503942728,"zzzOther","102","2",84000,52
"15809",35.1036220868118,"zzzOther","101","1",45000,44
"15810",28.8662099651992,"zzzOther","102","1",30000,40
"15811",18.0678500705399,"zzzOther","101","1",150,10
"15812",36.9091454835143,"zzzOther","101","1",140000,49
"15813",35.4374209067319,"zzzOther","102","1",77000,52
"15814",38.0633322470821,"zzzOther","102","2",94000,52
"15815",25.2140220263973,"zzzOther","100","1",28000,52
"15816",48.459950856166,"zzzOther","141","1",110000,52
"15817",45.2761460829061,"14","102","2",69000,52
"15818",49.5893276396673,"14","101","1",0,48
"15819",38.2622080806177,"14","141","1",56000,52
"15820",36.6451120337006,"14","100","1",90000,52
"15821",58.3507193853147,"14","100","2",0,0
"15822",42.5753751723096,"zzzOther","141","1",35000,52
"15823",59.5984853084665,"zzzOther","102","1",67000,52
"15824",49.7679601614363,"zzzOther","141","1",89000,52
"15825",33.1534981392324,"zzzOther","100","1",106000,37
"15826",26.9074570932426,"zzzOther","100","1",23800,50
"15827",49.9038413348608,"zzzOther","106","1",120000,52
"15828",35.9888383036014,"zzzOther","101","1",34000,52
"15829",44.0691302644555,"14","102","1",127000,52
"15830",27.3917427908164,"zzzOther","100","1",50000,52
"15831",38.3876539859921,"zzzOther","102","1",75000,52
"15832",40.4806181997992,"zzzOther","102","2",137000,52
"15833",48.2361174481921,"zzzOther","102","1",95000,52
"15834",55.3963928134181,"14","102","2",69000,35
"15835",52.8934384493623,"zzzOther","100","2",45000,52
"15836",48.3805553810671,"zzzOther","100","2",60000,52
"15837",25.8072014267091,"zzzOther","100","1",59000,45
"15838",36.4142875559628,"14","100","1",68000,50
"15839",39.6822018539533,"14","101","2",40000,52
"15840",50.8818407035433,"zzzOther","102","2",69000,52
"15841",31.9221211306285,"zzzOther","141","2",60000,52
"15842",29.7644250814337,"zzzOther","100","1",22900,24
"15843",52.539047246566,"14","102","1",103000,52
"15844",26.0349160933401,"zzzOther","101","1",17500,52
"15845",40.6459508433472,"zzzOther","101","1",53000,52
"15846",39.7556077139452,"zzzOther","101","2",52000,52
"15847",48.7805060716346,"14","102","2",100000,52
"15848",55.8621202972718,"zzzOther","141","1",103000,52
"15849",28.3725116490386,"zzzOther","141","2",60000,52
"15850",48.3919156277552,"14","102","2",65000,52
"15851",46.0615910377819,"16","141","1",75000,52
"15852",25.6377351859119,"zzzOther","101","1",81000,52
"15853",41.9984112118836,"zzzOther","101","1",90000,52
"15854",42.8166969269514,"zzzOther","101","2",75000,52
"15855",53.4874452324584,"zzzOther","102","1",50000,52
"15856",37.1605864805169,"14","102","2",93000,52
"15857",35.9674682207406,"14","141","1",84000,52
"15858",28.72596339765,"zzzOther","102","1",57000,52
"15859",41.9424022687599,"zzzOther","102","1",57000,52
"15860",37.8934127585962,"zzzOther","102","1",70000,52
"15861",32.2508724590298,"zzzOther","100","1",48000,35
"15862",24.3899047351442,"zzzOther","141","1",48300,52
"15863",36.5763521885965,"zzzOther","101","2",100000,52
"15864",42.128929188475,"14","141","1",98000,52
"15865",55.6884321530815,"zzzOther","100","2",57000,52
"15866",26.1405924807768,"zzzOther","102","1",30000,30
"15867",68.6037686790805,"14","101","1",23000,34
"15868",44.7823589185718,"zzzOther","101","2",52000,52
"15869",35.2042959018145,"zzzOther","101","1",80000,52
"15870",46.811843897216,"zzzOther","102","1",88000,52
"15871",25.021595957689,"zzzOther","100","2",80000,52
"15872",34.5311383698136,"14","100","1",100000,52
"15873",33.1133819899987,"zzzOther","100","1",100000,48
"15874",57.7171077535022,"14","100","1",0,0
"15875",48.912600754993,"zzzOther","102","2",86000,52
"15876",37.3711252994835,"zzzOther","101","2",39000,32
"15877",49.1531194322743,"zzzOther","100","2",90000,52
"15878",31.1892135471571,"zzzOther","101","2",30000,50
"15879",39.2292675627396,"zzzOther","141","1",6900,52
"15880",60.6562218521722,"zzzOther","102","2",54000,30
"15881",36.7758818808943,"zzzOther","101","2",0,0
"15882",38.2945819913875,"zzzOther","102","2",90000,46
"15883",50.4817436658777,"14","100","1",86000,52
"15884",42.8217975213192,"16","100","2",37000,16
"15885",55.1023354637437,"14","102","1",48000,52
"15886",42.8570806239732,"zzzOther","141","1",65000,52
"15887",59.6665893131867,"zzzOther","141","1",118000,52
"15888",46.2445561494678,"14","102","1",60000,52
"15889",23.3276615112554,"zzzOther","102","1",0,0
"15890",53.5950344020966,"zzzOther","101","1",113000,52
"15891",32.3317257305607,"zzzOther","100","2",135000,52
"15892",31.4865158998873,"14","101","1",150000,52
"15893",34.5636691986583,"14","100","2",136000,52
"15894",29.5477565284818,"zzzOther","141","1",52000,52
"15895",28.1615179730579,"zzzOther","102","1",50000,52
"15896",52.6970935945865,"14","100","2",60000,52
"15897",29.9103265702724,"14","141","1",63000,52
"15898",51.8394808920566,"14","102","1",50000,52
"15899",60.3516708791722,"zzzOther","101","1",102000,52
"15900",30.0397925770376,"zzzOther","102","1",0,0
"15901",27.2709365219343,"zzzOther","100","2",75000,52
"15902",43.1011066900101,"zzzOther","100","1",20000,40
